product_id,product_name,category,subcategory,brand,price,rating,review_count,description,material,color,weight_grams,manufacturing_location,recycled_material_percentage,organic_material_percentage,eco_certification,carbon_footprint_kg,water_usage_liters,recyclability_score,repairability_score,product_lifetime_years,packaging_type,source,created_at,image_path,sustainability_score_rule,sustainability_score_ml,sustainability_score,score_explanation
HM0778062001,Biker shorts,Garment Lower body,Leggings/Tights,H&M,,,0,Biker shorts in sturdy microfibre with an elasticated waist and legs that finish just above the knee with elasticated hems. The shorts are made with the minimum number of seams for a more comfortable fit and a soft feel against the skin.,,Black,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0778064001,Claudine t-shirt,Garment Upper body,T-shirt,H&M,,,0,Fitted top in soft organic cotton jersey with short sleeves.,,Black,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0778064003,Claudine t-shirt,Garment Upper body,T-shirt,H&M,,,0,Fitted top in soft organic cotton jersey with short sleeves.,,White,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0778064004,Claudine,Garment Upper body,T-shirt,H&M,,,0,Fitted top in soft organic cotton jersey with short sleeves.,,Black,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0778064005,Claudine,Garment Upper body,T-shirt,H&M,,,0,Fitted top in soft organic cotton jersey with short sleeves.,,White,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0778064018,Claudine,Garment Upper body,T-shirt,H&M,,,0,Fitted top in soft organic cotton jersey with short sleeves.,,White,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0778064028,Claudine,Garment Upper body,T-shirt,H&M,,,0,Fitted top in soft organic cotton jersey with short sleeves.,,Off White,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0779324004,Wake rib polo,Garment Upper body,Sweater,H&M,,,0,"Jumper in a soft, rib knit with a polo neck and long sleeves.",,Black,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0779324006,Wake rib polo,Garment Upper body,Sweater,H&M,,,0,"Jumper in a soft, rib knit with a polo neck and long sleeves.",,Off White,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0779551002,DIV Tess tee,Garment Upper body,Top,H&M,,,0,T-shirt in cotton jersey with sewn-in turn-ups on the sleeves.,,Black,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0779554002,DIV Nicky tank top,Garment Upper body,Top,H&M,,,0,"Longer, fitted top in stretch cotton jersey with adjustable shoulder straps.",,Black,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0779725006,Timeless Cheeky V- Brief,Swimwear,Swimwear bottom,H&M,,,0,"Fully lined bikini bottoms with a low, V-shaped waist and cutaway coverage at the back.",,Other Yellow,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0779781006,Vermont essential slacks,Garment Lower body,Trousers,H&M,,,0,"Ankle-length trousers in a slightly stretchy weave made from a viscose blend. Zip fly, concealed hook-and-eye fasteners and a regular waist. Side pockets, fake welt back pockets and tapered legs with creases.",,Light Beige,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0780297001,Charlotte bralette laguna opt2,Underwear,Bra,H&M,,,0,"Soft, non-wired bralette in lace with padded cups that shape the bust and provide good support. Wide lace-covered shoulder straps and a wide lace trim at the hem. No fasteners.",,Black,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0780297002,Charlotte bralette laguna opt2,Underwear,Bra,H&M,,,0,"Soft, non-wired bralette in lace with padded cups that shape the bust and provide good support. Wide lace-covered shoulder straps and a wide lace trim at the hem. No fasteners.",,White,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0780636002,S Ivar Adj Reversible Triangle,Swimwear,Bikini top,H&M,,,0,"Reversible triangle bikini top with a pattern on one side and solid colour on the other. Lined triangular cups that give the bust a natural shape and light support, narrow shoulder straps and ties at the back.",,Black,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0781180003,Flora(1),Garment Full body,Jumpsuit/Playsuit,H&M,,,0,"Sleeveless playsuit in soft viscose jersey in a double layer at the top. Gentle V-neck, narrow shoulder straps and an elasticated seam and drawstring at the waist. Side pockets and wide legs.",,Black,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0781613001,Jennifer,Garment Upper body,Blazer,H&M,,,0,"Long jacket in a soft weave with notch lapels, flap welt front pockets, a gently tapered waist and long sleeves. No fasteners. Lined.",,White,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0781613002,Jennifer,Garment Upper body,Blazer,H&M,,,0,"Long jacket in a soft weave with notch lapels, flap welt front pockets, a gently tapered waist and long sleeves. No fasteners. Lined.",,Dark Orange,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0781613006,Jennifer,Garment Upper body,Blazer,H&M,,,0,"Long jacket in a soft weave with notch lapels, flap welt front pockets, a gently tapered waist and long sleeves. No fasteners. Lined.",,Black,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0781758001,FRAME Easy Care TVP,Garment Upper body,Shirt,H&M,,,0,"Shirt in woven fabric with an easy-iron finish. Turn-down collar, classic front and darts and a yoke at the back. Long sleeves, narrow cuffs with adjustable buttoning, and a rounded hem. Slim Fit â a fit with narrow shoulders and a tapered waist for a fitted silhouette.",,White,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0781758003,FRAME Easy Care TVP,Garment Upper body,Shirt,H&M,,,0,"Shirt in woven fabric with an easy-iron finish. Turn-down collar, classic front and darts and a yoke at the back. Long sleeves, narrow cuffs with adjustable buttoning, and a rounded hem. Slim Fit â a fit with narrow shoulders and a tapered waist for a fitted silhouette.",,Black,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0781813001,Tonia shorts,Garment Lower body,Shorts,H&M,,,0,Short shorts in soft jersey made from a cotton and modal blend with an elasticated waist and side pockets.,,Black,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0781813002,Tonia shorts,Garment Lower body,Shorts,H&M,,,0,Short shorts in soft jersey made from a cotton and modal blend with an elasticated waist and side pockets.,,Light Orange,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0781813004,Tonia shorts,Garment Lower body,Shorts,H&M,,,0,Short shorts in soft jersey made from a cotton and modal blend with an elasticated waist and side pockets.,,Black,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0781813005,Tonia shorts,Garment Lower body,Shorts,H&M,,,0,Short shorts in soft jersey made from a cotton and modal blend with an elasticated waist and side pockets.,,Dark Red,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0781813007,Tonia shorts,Garment Lower body,Shorts,H&M,,,0,Short shorts in soft jersey made from a cotton and modal blend with an elasticated waist and side pockets.,,Light Beige,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0781833004,Chicago dress,Garment Full body,Dress,H&M,,,0,"Short dress in a crÃªpe weave with a round neckline and an opening with a button at the back of the neck. Concealed zip in one side, long sleeves with narrow elastication and a frill trim at the cuffs, a seam at the waist and a bell-shaped skirt. Unlined.",,Black,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0783346001,Primo slacks,Garment Lower body,Trousers,H&M,,,0,Ankle-length cigarette trousers in a stretch weave with a regular waist that is elasticated at the back. Fake welt back pockets and slim legs with creases.,,Black,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
HM0783346006,Primo slacks,Garment Lower body,Trousers,H&M,,,0,Ankle-length cigarette trousers in a stretch weave with a regular waist that is elasticated at the back. Fake welt back pockets and slim legs with creases.,,Light Beige,,,,,,,,,,,,hm_real_v1,2026-09-02,,0.5,0.4908,0.4963,"Scored moderately overall, with no single attribute standing out as a particular strength or weakness. (score is based on partial data — several attributes were unavailable)"
