review_id,product_id,user_id,rating,review_text,review_date,source
R02151,P0364,U0067,2,"Sizing ran small, had to return it.",2025-09-19,synthetic_v1
R02152,P0364,U0034,4,"Loved the material, very comfortable for daily wear.",2025-10-29,synthetic_v1
R02153,P0365,U0103,2,Started wearing out after a few weeks.,2025-09-13,synthetic_v1
R02154,P0365,U0088,3,"It's okay, nothing special but does the job.",2025-09-14,synthetic_v1
R02155,P0365,U0070,3,"Average quality, expected a bit more for the price.",2025-11-21,synthetic_v1
R02156,P0365,U0103,3,"It's okay, nothing special but does the job.",2026-01-07,synthetic_v1
R02157,P0365,U0023,5,Nice sustainable option that doesn't compromise on comfort.,2026-07-02,synthetic_v1
R02158,P0365,U0032,3,"Average quality, expected a bit more for the price.",2026-05-18,synthetic_v1
R02159,P0366,U0114,3,"It's okay, nothing special but does the job.",2025-10-04,synthetic_v1
R02160,P0366,U0032,4,"Loved the material, very comfortable for daily wear.",2026-02-12,synthetic_v1
R02161,P0366,U0120,4,"Loved the material, very comfortable for daily wear.",2025-11-14,synthetic_v1
R02162,P0366,U0044,4,Nice sustainable option that doesn't compromise on comfort.,2026-06-18,synthetic_v1
R02163,P0366,U0010,3,"Average quality, expected a bit more for the price.",2026-04-24,synthetic_v1
R02164,P0366,U0105,1,"Not worth the price, quality was disappointing.",2025-11-23,synthetic_v1
R02165,P0366,U0009,4,Great fit and the fabric feels durable.,2026-05-27,synthetic_v1
R02166,P0366,U0059,3,"Decent product, delivery took a while.",2025-11-23,synthetic_v1
R02167,P0366,U0066,5,"Loved the material, very comfortable for daily wear.",2025-11-14,synthetic_v1
R02168,P0367,U0007,2,"Sizing ran small, had to return it.",2026-01-25,synthetic_v1
R02169,P0367,U0014,4,Nice sustainable option that doesn't compromise on comfort.,2025-12-31,synthetic_v1
R02170,P0367,U0041,4,True to size and holds up well after multiple washes.,2026-07-01,synthetic_v1
R02171,P0367,U0016,2,Started wearing out after a few weeks.,2026-02-27,synthetic_v1
R02172,P0367,U0109,1,Fabric felt thinner than expected.,2026-07-27,synthetic_v1
R02173,P0367,U0071,3,"It's okay, nothing special but does the job.",2025-11-30,synthetic_v1
R02174,P0368,U0119,2,Fabric felt thinner than expected.,2025-09-14,synthetic_v1
R02175,P0368,U0006,4,"Good quality for the price, would buy again.",2025-09-27,synthetic_v1
R02176,P0368,U0002,5,Great fit and the fabric feels durable.,2026-07-05,synthetic_v1
R02177,P0368,U0093,3,"Average quality, expected a bit more for the price.",2026-04-12,synthetic_v1
R02178,P0369,U0030,4,"Good quality for the price, would buy again.",2026-05-11,synthetic_v1
R02179,P0369,U0074,5,Nice sustainable option that doesn't compromise on comfort.,2026-04-17,synthetic_v1
R02180,P0369,U0108,5,"Loved the material, very comfortable for daily wear.",2026-05-02,synthetic_v1
R02181,P0369,U0071,2,Fabric felt thinner than expected.,2025-11-05,synthetic_v1
R02182,P0370,U0104,2,Started wearing out after a few weeks.,2026-02-16,synthetic_v1
R02183,P0370,U0021,2,Fabric felt thinner than expected.,2026-07-16,synthetic_v1
R02184,P0370,U0035,5,Nice sustainable option that doesn't compromise on comfort.,2025-12-26,synthetic_v1
R02185,P0370,U0032,1,Fabric felt thinner than expected.,2026-02-04,synthetic_v1
R02186,P0370,U0059,2,Started wearing out after a few weeks.,2025-10-23,synthetic_v1
R02187,P0371,U0036,2,Started wearing out after a few weeks.,2026-07-08,synthetic_v1
R02188,P0371,U0086,1,Started wearing out after a few weeks.,2026-03-27,synthetic_v1
R02189,P0372,U0109,5,Nice sustainable option that doesn't compromise on comfort.,2026-02-15,synthetic_v1
R02190,P0372,U0030,4,"Good quality for the price, would buy again.",2026-07-11,synthetic_v1
R02191,P0372,U0092,1,"Not worth the price, quality was disappointing.",2026-01-16,synthetic_v1
R02192,P0372,U0095,4,"Good quality for the price, would buy again.",2026-02-16,synthetic_v1
R02193,P0372,U0003,5,True to size and holds up well after multiple washes.,2025-11-27,synthetic_v1
R02194,P0372,U0113,3,"It's okay, nothing special but does the job.",2025-09-21,synthetic_v1
R02195,P0373,U0044,4,Nice sustainable option that doesn't compromise on comfort.,2026-03-20,synthetic_v1
R02196,P0373,U0065,1,"Not worth the price, quality was disappointing.",2025-10-20,synthetic_v1
R02197,P0373,U0078,4,True to size and holds up well after multiple washes.,2026-05-18,synthetic_v1
R02198,P0373,U0091,3,"It's okay, nothing special but does the job.",2026-07-23,synthetic_v1
R02199,P0373,U0022,5,True to size and holds up well after multiple washes.,2026-02-06,synthetic_v1
R02200,P0373,U0041,2,Started wearing out after a few weeks.,2026-03-04,synthetic_v1
R02201,P0373,U0032,4,"Loved the material, very comfortable for daily wear.",2026-04-05,synthetic_v1
R02202,P0374,U0113,4,Nice sustainable option that doesn't compromise on comfort.,2026-01-03,synthetic_v1
R02203,P0374,U0083,1,Started wearing out after a few weeks.,2025-09-08,synthetic_v1
R02204,P0374,U0092,1,"Not worth the price, quality was disappointing.",2026-08-20,synthetic_v1
R02205,P0375,U0047,5,"Loved the material, very comfortable for daily wear.",2026-02-17,synthetic_v1
R02206,P0375,U0056,1,"Not worth the price, quality was disappointing.",2026-01-15,synthetic_v1
R02207,P0375,U0056,4,Great fit and the fabric feels durable.,2026-04-23,synthetic_v1
R02208,P0375,U0035,3,"It's okay, nothing special but does the job.",2026-02-25,synthetic_v1
R02209,P0375,U0021,3,"Decent product, delivery took a while.",2026-06-06,synthetic_v1
R02210,P0375,U0109,2,Started wearing out after a few weeks.,2026-08-13,synthetic_v1
R02211,P0376,U0098,3,"It's okay, nothing special but does the job.",2026-05-06,synthetic_v1
R02212,P0376,U0012,1,Started wearing out after a few weeks.,2025-10-20,synthetic_v1
R02213,P0376,U0033,5,Great fit and the fabric feels durable.,2026-07-22,synthetic_v1
R02214,P0376,U0058,5,"Loved the material, very comfortable for daily wear.",2026-06-16,synthetic_v1
R02215,P0376,U0110,3,"It's okay, nothing special but does the job.",2026-01-20,synthetic_v1
R02216,P0376,U0030,3,"It's okay, nothing special but does the job.",2026-02-03,synthetic_v1
R02217,P0377,U0030,2,Fabric felt thinner than expected.,2026-07-15,synthetic_v1
R02218,P0377,U0074,5,Great fit and the fabric feels durable.,2025-09-30,synthetic_v1
R02219,P0377,U0071,2,"Sizing ran small, had to return it.",2026-01-03,synthetic_v1
R02220,P0377,U0031,4,"Good quality for the price, would buy again.",2026-08-23,synthetic_v1
R02221,P0378,U0009,2,Fabric felt thinner than expected.,2026-07-11,synthetic_v1
R02222,P0378,U0069,3,"It's okay, nothing special but does the job.",2026-06-29,synthetic_v1
R02223,P0378,U0098,4,Nice sustainable option that doesn't compromise on comfort.,2026-02-24,synthetic_v1
R02224,P0378,U0069,2,Started wearing out after a few weeks.,2026-05-28,synthetic_v1
R02225,P0378,U0042,2,Fabric felt thinner than expected.,2026-06-05,synthetic_v1
R02226,P0378,U0105,3,"Average quality, expected a bit more for the price.",2026-08-21,synthetic_v1
R02227,P0378,U0115,5,Nice sustainable option that doesn't compromise on comfort.,2026-08-02,synthetic_v1
R02228,P0378,U0022,4,"Good quality for the price, would buy again.",2026-08-07,synthetic_v1
R02229,P0378,U0109,4,"Good quality for the price, would buy again.",2026-06-25,synthetic_v1
R02230,P0378,U0074,2,"Sizing ran small, had to return it.",2026-04-11,synthetic_v1
R02231,P0378,U0059,4,"Good quality for the price, would buy again.",2026-06-03,synthetic_v1
R02232,P0378,U0021,1,Started wearing out after a few weeks.,2025-10-08,synthetic_v1
R02233,P0379,U0049,1,Fabric felt thinner than expected.,2026-06-23,synthetic_v1
R02234,P0379,U0059,1,"Sizing ran small, had to return it.",2025-12-04,synthetic_v1
R02235,P0379,U0071,4,True to size and holds up well after multiple washes.,2025-11-27,synthetic_v1
R02236,P0379,U0060,4,Nice sustainable option that doesn't compromise on comfort.,2025-10-04,synthetic_v1
R02237,P0379,U0101,5,"Loved the material, very comfortable for daily wear.",2025-10-25,synthetic_v1
R02238,P0379,U0097,5,True to size and holds up well after multiple washes.,2026-04-25,synthetic_v1
R02239,P0379,U0022,5,True to size and holds up well after multiple washes.,2025-12-17,synthetic_v1
R02240,P0379,U0104,4,"Good quality for the price, would buy again.",2026-08-13,synthetic_v1
R02241,P0379,U0077,2,Fabric felt thinner than expected.,2026-02-24,synthetic_v1
R02242,P0380,U0049,1,"Not worth the price, quality was disappointing.",2026-02-20,synthetic_v1
R02243,P0380,U0004,3,"Decent product, delivery took a while.",2026-03-23,synthetic_v1
R02244,P0380,U0097,4,"Good quality for the price, would buy again.",2026-08-23,synthetic_v1
R02245,P0380,U0100,2,"Not worth the price, quality was disappointing.",2025-10-09,synthetic_v1
R02246,P0381,U0111,2,"Not worth the price, quality was disappointing.",2025-11-02,synthetic_v1
R02247,P0381,U0051,2,"Sizing ran small, had to return it.",2026-04-28,synthetic_v1
R02248,P0381,U0116,2,Fabric felt thinner than expected.,2026-05-07,synthetic_v1
R02249,P0381,U0063,4,"Loved the material, very comfortable for daily wear.",2026-02-08,synthetic_v1
R02250,P0381,U0048,4,True to size and holds up well after multiple washes.,2026-05-19,synthetic_v1
R02251,P0381,U0054,4,"Good quality for the price, would buy again.",2026-08-05,synthetic_v1
R02252,P0381,U0115,2,Started wearing out after a few weeks.,2025-10-08,synthetic_v1
R02253,P0381,U0048,1,"Sizing ran small, had to return it.",2026-08-04,synthetic_v1
R02254,P0381,U0117,3,"Decent product, delivery took a while.",2026-02-15,synthetic_v1
R02255,P0381,U0077,4,Great fit and the fabric feels durable.,2026-04-03,synthetic_v1
R02256,P0381,U0071,3,"Average quality, expected a bit more for the price.",2025-12-30,synthetic_v1
R02257,P0381,U0009,1,"Not worth the price, quality was disappointing.",2026-03-04,synthetic_v1
R02258,P0382,U0119,2,"Sizing ran small, had to return it.",2025-12-15,synthetic_v1
R02259,P0382,U0013,2,Fabric felt thinner than expected.,2026-06-18,synthetic_v1
R02260,P0382,U0008,5,"Loved the material, very comfortable for daily wear.",2026-08-19,synthetic_v1
R02261,P0382,U0081,5,"Good quality for the price, would buy again.",2025-12-08,synthetic_v1
R02262,P0382,U0058,3,"It's okay, nothing special but does the job.",2026-02-06,synthetic_v1
R02263,P0383,U0045,5,True to size and holds up well after multiple washes.,2025-10-17,synthetic_v1
R02264,P0383,U0048,3,"Decent product, delivery took a while.",2026-08-05,synthetic_v1
R02265,P0383,U0016,5,Nice sustainable option that doesn't compromise on comfort.,2026-01-19,synthetic_v1
R02266,P0383,U0098,4,True to size and holds up well after multiple washes.,2025-12-11,synthetic_v1
R02267,P0383,U0020,1,Fabric felt thinner than expected.,2026-02-19,synthetic_v1
R02268,P0384,U0019,4,"Loved the material, very comfortable for daily wear.",2026-06-20,synthetic_v1
R02269,P0384,U0079,2,Fabric felt thinner than expected.,2026-02-16,synthetic_v1
R02270,P0384,U0029,3,"Decent product, delivery took a while.",2026-08-10,synthetic_v1
R02271,P0384,U0002,1,"Sizing ran small, had to return it.",2026-06-24,synthetic_v1
R02272,P0384,U0073,2,"Not worth the price, quality was disappointing.",2026-05-24,synthetic_v1
R02273,P0385,U0071,2,"Not worth the price, quality was disappointing.",2025-11-14,synthetic_v1
R02274,P0385,U0001,3,"It's okay, nothing special but does the job.",2026-07-29,synthetic_v1
R02275,P0385,U0034,2,Fabric felt thinner than expected.,2025-12-27,synthetic_v1
R02276,P0385,U0060,1,Started wearing out after a few weeks.,2026-06-08,synthetic_v1
R02277,P0385,U0011,4,Great fit and the fabric feels durable.,2025-09-23,synthetic_v1
R02278,P0385,U0079,4,"Loved the material, very comfortable for daily wear.",2026-02-22,synthetic_v1
R02279,P0386,U0072,3,"Average quality, expected a bit more for the price.",2025-11-24,synthetic_v1
R02280,P0386,U0086,3,"Average quality, expected a bit more for the price.",2026-03-17,synthetic_v1
R02281,P0386,U0086,5,"Good quality for the price, would buy again.",2025-09-16,synthetic_v1
R02282,P0386,U0088,5,Nice sustainable option that doesn't compromise on comfort.,2026-04-11,synthetic_v1
R02283,P0386,U0029,5,"Good quality for the price, would buy again.",2026-08-20,synthetic_v1
R02284,P0386,U0035,4,True to size and holds up well after multiple washes.,2026-03-16,synthetic_v1
R02285,P0386,U0064,5,"Loved the material, very comfortable for daily wear.",2026-02-05,synthetic_v1
R02286,P0388,U0014,3,"Decent product, delivery took a while.",2026-06-17,synthetic_v1
R02287,P0388,U0109,5,"Good quality for the price, would buy again.",2026-05-11,synthetic_v1
R02288,P0388,U0116,2,"Not worth the price, quality was disappointing.",2026-06-14,synthetic_v1
R02289,P0388,U0053,1,"Sizing ran small, had to return it.",2026-02-08,synthetic_v1
R02290,P0388,U0043,4,Nice sustainable option that doesn't compromise on comfort.,2026-03-31,synthetic_v1
R02291,P0388,U0021,1,Started wearing out after a few weeks.,2025-10-16,synthetic_v1
R02292,P0388,U0100,4,Great fit and the fabric feels durable.,2026-03-24,synthetic_v1
R02293,P0388,U0052,1,"Not worth the price, quality was disappointing.",2026-01-22,synthetic_v1
R02294,P0388,U0061,2,"Not worth the price, quality was disappointing.",2026-08-16,synthetic_v1
R02295,P0389,U0040,3,"It's okay, nothing special but does the job.",2026-05-03,synthetic_v1
R02296,P0389,U0119,4,True to size and holds up well after multiple washes.,2026-02-10,synthetic_v1
R02297,P0389,U0052,5,"Good quality for the price, would buy again.",2026-01-23,synthetic_v1
R02298,P0389,U0032,2,"Sizing ran small, had to return it.",2025-10-23,synthetic_v1
R02299,P0389,U0021,2,"Sizing ran small, had to return it.",2025-10-29,synthetic_v1
R02300,P0390,U0110,5,True to size and holds up well after multiple washes.,2026-07-20,synthetic_v1
R02301,P0390,U0011,1,Fabric felt thinner than expected.,2026-08-27,synthetic_v1
R02302,P0390,U0064,2,"Not worth the price, quality was disappointing.",2026-07-15,synthetic_v1
R02303,P0390,U0001,2,Fabric felt thinner than expected.,2026-01-02,synthetic_v1
R02304,P0390,U0018,2,Fabric felt thinner than expected.,2026-04-04,synthetic_v1
R02305,P0391,U0074,3,"Average quality, expected a bit more for the price.",2026-07-18,synthetic_v1
R02306,P0391,U0115,1,Started wearing out after a few weeks.,2026-03-26,synthetic_v1
R02307,P0391,U0005,3,"It's okay, nothing special but does the job.",2025-11-06,synthetic_v1
R02308,P0391,U0079,1,Fabric felt thinner than expected.,2026-08-31,synthetic_v1
R02309,P0391,U0115,2,Started wearing out after a few weeks.,2026-02-12,synthetic_v1
R02310,P0392,U0076,1,"Sizing ran small, had to return it.",2026-04-04,synthetic_v1
R02311,P0392,U0010,5,Nice sustainable option that doesn't compromise on comfort.,2025-10-22,synthetic_v1
R02312,P0392,U0009,3,"It's okay, nothing special but does the job.",2026-01-07,synthetic_v1
R02313,P0392,U0021,5,"Loved the material, very comfortable for daily wear.",2025-10-06,synthetic_v1
R02314,P0392,U0064,5,Great fit and the fabric feels durable.,2025-10-25,synthetic_v1
R02315,P0392,U0005,2,"Sizing ran small, had to return it.",2026-02-11,synthetic_v1
R02316,P0392,U0021,3,"Average quality, expected a bit more for the price.",2025-09-10,synthetic_v1
R02317,P0393,U0066,4,"Loved the material, very comfortable for daily wear.",2026-03-28,synthetic_v1
R02318,P0393,U0091,3,"Average quality, expected a bit more for the price.",2026-02-07,synthetic_v1
R02319,P0393,U0102,4,"Good quality for the price, would buy again.",2026-03-26,synthetic_v1
R02320,P0393,U0031,3,"It's okay, nothing special but does the job.",2026-01-07,synthetic_v1
R02321,P0393,U0005,2,Started wearing out after a few weeks.,2026-07-22,synthetic_v1
R02322,P0393,U0019,1,Fabric felt thinner than expected.,2026-07-07,synthetic_v1
R02323,P0393,U0020,4,"Good quality for the price, would buy again.",2026-07-25,synthetic_v1
R02324,P0394,U0041,3,"Average quality, expected a bit more for the price.",2025-11-08,synthetic_v1
R02325,P0394,U0056,2,"Not worth the price, quality was disappointing.",2026-02-03,synthetic_v1
R02326,P0394,U0120,1,"Sizing ran small, had to return it.",2025-09-02,synthetic_v1
R02327,P0394,U0084,2,"Not worth the price, quality was disappointing.",2026-08-14,synthetic_v1
R02328,P0395,U0025,2,"Not worth the price, quality was disappointing.",2026-03-08,synthetic_v1
R02329,P0395,U0005,1,Fabric felt thinner than expected.,2026-04-24,synthetic_v1
R02330,P0395,U0105,4,"Good quality for the price, would buy again.",2025-12-20,synthetic_v1
